venue_name,venue_classification,use_at_games,current_status,games_year,host_city,reasoning,host_country,award_year,precision,iso3c,gdp_per_capita,cpi_score,city_pop_thousands,city_pop_year_used,city_pop_year_gap,page_title,types,wikidata_id,wikidata_name,coords,capacity_wd,opened_year,opened_year_source,venue_age,years_since_event,years_since_construction,venue_lon,venue_lat,city_lon,city_lat,distance_mi
Olympic Tennis Centre,New build,Tennis,In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Athens Olympic Tennis Centre,sports venue,http://www.wikidata.org/entity/Q3497458,Athens Olympic Tennis Centre,Point(23.791 38.0393),NA,NA,NA,NA,22,NA,23.791,38.0393,23.7294821422573,37.9900827844442,4.777994833460733
Agios Kosmas Olympic Sailing Centre,New build,Sailing,In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Agios Kosmas Olympic Sailing Centre,sports venue,http://www.wikidata.org/entity/Q1415028,Agios Kosmas Olympic Sailing Centre,Point(23.727777777 37.877777777),NA,NA,NA,NA,22,NA,23.727777777,37.877777777,23.7294821422573,37.9900827844442,7.768794541730473
Hippodrome d’Auteuil,Existing,Eventing,In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Auteuil Hippodrome,horse racing venue,http://www.wikidata.org/entity/Q3135866,Auteuil Hippodrome,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Bassin d’Argenteuil,Existing,"Rowing, canoe sprint",In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Paris Metro,rapid transit,http://www.wikidata.org/entity/Q50716,Paris Métro,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Vélodrome municipal de Vincennes,Existing,Cycling (track),In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Vélodrome de Vincennes,stadium; velodrome; sports venue,http://www.wikidata.org/entity/Q420494,Vélodrome de Vincennes,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
"Cercle de la Voile de Paris, Meulan",Existing,Sailing,In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Sailing at the 1924 Summer Olympics,Olympic sports discipline event,http://www.wikidata.org/entity/Q1049223,sailing at the 1924 Summer Olympics,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Stade de Paris,Existing,Football,In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Stade Pierre de Coubertin (Paris),gym; stadium; sports venue,http://www.wikidata.org/entity/Q462240,Stade Pierre de Coubertin,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Terrain de Polo de Bagatelle,Existing,Polo,In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Alberto Santos-Dumont,human,http://www.wikidata.org/entity/Q313211,Alberto Santos-Dumont,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Stade Olympique de Colombes,Existing,"Athletics, gymnastics,
modern pentathlon,
cycling (road), Opening
and Closing Ceremonies",In use (rebuilt),1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Stade Yves-du-Manoir,stadium; Olympic stadium; sports venue,http://www.wikidata.org/entity/Q754502,Yves du Manoir Stadium,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Saint-Cloud Country Club,Existing,Polo,In use (repurposed),1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Anissa Lahmari,human,http://www.wikidata.org/entity/Q19842431,Anissa Lahmari,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Vélodrome d’Hiver,Existing,"Weightlifting, wrestling,
boxing, fencing",Not in use (demolished),1924,Paris,urban redevelopment - not a failure,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Vélodrome d'Hiver,arena,http://www.wikidata.org/entity/Q1274969,Vélodrome d'Hiver,Point(2.288906 48.853742),NA,NA,NA,NA,102,NA,2.288906,48.853742,2.35557109932262,48.8491114639848,3.0511475562047363
Stand d’Issy-les-Moulineaux,Existing,Shooting,Not in use (demolished),1924,Paris,abandoned before demolition - this is the white elephant,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Balard shooting range,shooting range,http://www.wikidata.org/entity/Q3496550,Balard shooting range,Point(2.276598231 48.833091448),NA,NA,NA,NA,102,NA,2.276598231,48.833091448,2.35557109932262,48.8491114639848,3.76212151103246
Stade Bergeyre,Existing,Football,Not in use (demolished),1924,Paris,urban redevelopment - not a failure,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Stade Bergeyre,stadium,http://www.wikidata.org/entity/Q3210514,Stade Bergeyre,Point(2.37694 48.8772),15000,1918,P571,6,102,108,2.37694,48.8772,2.35557109932262,48.8491114639848,2.172655379137298
Stade d’Escrime de Colombes / Stade de Colombes,Existing,Fencing,Not in use (demolished),1924,Paris,abandoned before demolition - this is the white elephant,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Raymond Gigot,human,http://www.wikidata.org/entity/Q3420884,Raymond Gigot,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Stade Pershing,Existing,Football,In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Stade Pershing,sports venue,http://www.wikidata.org/entity/Q1546200,Stade Pershing,Point(2.45651 48.83042),10000,1919,P1619,5,102,107,2.45651,48.83042,2.35557109932262,48.8491114639848,4.773761372360738
Stand de Versailles,New build,Shooting,In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,FC Versailles 78,association football club,http://www.wikidata.org/entity/Q3076595,FC Versailles,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Stade Nautique des Tourelles / Piscine des Tourelles,New build,"Swimming, diving, water
polo, modern pentathlon
(swimming)",In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Porte des Lilas station,metro station; terminus; underground station,http://www.wikidata.org/entity/Q606164,Porte des Lilas,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Auteuil-Villacoublay,Temporary,Eventing (cross-country),Dismantled (temporary),1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Vélizy-Villacoublay,commune of France,http://www.wikidata.org/entity/Q387447,Vélizy-Villacoublay,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Stade de Tennis de Colombes,Temporary,Tennis,Dismantled (temporary),1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Stade Yves-du-Manoir,stadium; Olympic stadium; sports venue,http://www.wikidata.org/entity/Q754502,Yves du Manoir Stadium,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Olympic Village,Temporary,Athlete accommodation,Dismantled (temporary),1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Olympic Village (Paris),neighborhood; Olympic Village,http://www.wikidata.org/entity/Q48747793,Olympic Village,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Camp de Châlons / Stand Olympique de Châlons -sur-Marne,Existing,Shooting,Not in use (demolished),1924,Paris,war - not a failure,France,1921,exact,FRA,NA,NA,7423.859,1975,54,List of Olympic venues in shooting,Wikimedia list article,http://www.wikidata.org/entity/Q16967578,list of Olympic venues in shooting,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Palais de la Société des Régates du Havre,Existing,Sailing,Not in use (demolished),1924,Paris,war - not a failure,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Le Havre's old tramway,tram system,http://www.wikidata.org/entity/Q14554842,Le Havre former tramway,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Hippodrome du Grand Parquet,Existing,Modern pentathlon,In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,Musée d'Orsay,art museum; national museum,http://www.wikidata.org/entity/Q23402,Musée d'Orsay,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Parc des Sports de Reims / Stand de la Société de Tir de Reims / Stade Olympique de Reims,New build,Shooting,In use,1924,Paris,NA,France,1921,exact,FRA,NA,NA,7423.859,1975,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,2.35557109932262,48.8491114639848,NA
Stade Olympique de Chamonix / Stade de Glace (du Bouchet),New build,"Cross-country skiing start
and finish, curling, ice
hockey, military patrol, figure skating, speed skating, Opening and Closing Ceremonies",In use,1924,Chamonix,NA,France,1922,approximate,FRA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,NA
"Old Stadium, Het Nederlandsch Sportpark",Existing,"Football, hockey",Not in use (demolished),1928,Amsterdam,urban redevelopment - not a failure,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,Olympic Stadium (Amsterdam),stadium; Olympic stadium,http://www.wikidata.org/entity/Q503319,Olympic Stadium,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Zeeburg Rifle Range,Existing,"Modern pentathlon
(shooting)",Not in use (demolished),1928,Amsterdam,urban redevelopment - not a failure,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,Gerard van den Bergh,human,http://www.wikidata.org/entity/Q15997871,Gerard van den Bergh,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Sloten Canal,Existing,Rowing,In use,1928,Amsterdam,NA,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,GVB (Amsterdam),business; enterprise,http://www.wikidata.org/entity/Q1808041,GVB,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Zuiderzee,Existing,Sailing,Not in use (demolished),1928,Amsterdam,urban redevelopment - not a failure,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,Zuiderzee,inland sea; empoldered inlet,http://www.wikidata.org/entity/Q228655,Zuiderzee,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Buiten-IJ,Existing,Sailing,In use,1928,Amsterdam,NA,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,IJ (Amsterdam),channel,http://www.wikidata.org/entity/Q338137,IJ,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Amsterdam Olympic Stadium,New build,"Equestrian (jumping),
athletics, football,
gymnastics, track cycling",In use,1928,Amsterdam,NA,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,Olympic Stadium (Amsterdam),stadium; Olympic stadium,http://www.wikidata.org/entity/Q503319,Olympic Stadium,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Amsterdam - The Hague Road Race Course,Temporary,Road cycling,Dismantled (temporary),1928,Amsterdam,NA,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,Amsterdam,city; cycling city; big city; cadastral populated place in the Netherlands; port city; place with town rights and privileges; largest city; national capital,http://www.wikidata.org/entity/Q727,Amsterdam,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Boxing/Wrestling Pavilion,Temporary,"Boxing, wrestling,
weightlifting",Dismantled (temporary),1928,Amsterdam,NA,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,Krachtsportgebouw,arena,http://www.wikidata.org/entity/Q6435782,Krachtsportgebouw,Point(4.856771 52.343196),NA,NA,NA,NA,98,NA,4.856771,52.343196,4.8680553253594,52.3683323490147,1.80287461423196
Fencing Pavilion,Temporary,"Fencing, modern
pentathlon (fencing)",Dismantled (temporary),1928,Amsterdam,NA,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,1964 New York World's Fair,world's fair,http://www.wikidata.org/entity/Q1189910,1964 New York World's Fair,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Panathenaic Stadium,Existing,Archery,In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Panathenaic Stadium,Olympic stadium; multi-purpose sports venue; pitch; all-seater stadium; monument; Ancient Greek stadium,http://www.wikidata.org/entity/Q208811,Panathenaic Stadium,NA,NA,NA,NA,NA,22,NA,NA,NA,23.7294821422573,37.9900827844442,NA
Karaiskakis Stadium,Existing,Football,In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Karaiskakis Stadium,association football venue,http://www.wikidata.org/entity/Q213508,Karaiskakis Stadium,NA,NA,NA,NA,NA,22,NA,NA,NA,23.7294821422573,37.9900827844442,NA
Markopoulo Olympic Equestrian Centre,New build,"Eventing, dressage,
jumping",In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Markopoulo Olympic Equestrian Centre,sports venue,http://www.wikidata.org/entity/Q1364613,Markopoulo Olympic Equestrian Centre,Point(23.971944444 37.877777777),NA,NA,NA,NA,22,NA,23.971944444,37.877777777,23.7294821422573,37.9900827844442,15.340219708606574
Galatsi Olympic Hall,New build,"Rhythmic gymnastics,
table tennis",In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Galatsi Olympic Hall,sports venue,http://www.wikidata.org/entity/Q3314120,Galatsi Olympic Hall,Point(23.760277777 38.027222222),NA,2004,P1619,0,22,22,23.760277777,38.027222222,23.7294821422573,37.9900827844442,3.068647548097608
Schinias Olympic Rowing and Canoeing Centre,New build,"Rowing, canoe sprint",In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Schinias Olympic Rowing and Canoeing Centre,rowing and canoeing venue; artificial lake,http://www.wikidata.org/entity/Q1413895,Schinias Olympic Rowing and Canoeing Centre,NA,NA,NA,NA,NA,22,NA,NA,NA,23.7294821422573,37.9900827844442,NA
James B. Sheffield Olympic Skating Rink/ Olympic Stadium,New build,"Ice hockey, speed skating,
Opening and Closing
Ceremonies",In use,1932,Lake Placid,NA,United States,1929,exact,USA,NA,NA,NA,NA,NA,James B. Sheffield Olympic Skating Rink,indoor ice rink,http://www.wikidata.org/entity/Q2588112,James B. Sheffield Olympic Skating Rink,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA
Olympic Indoor Hall,Existing,"Artistic gymnastics,
trampoline gymnastics,
basketball",In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Telekom Center Athens,arena,http://www.wikidata.org/entity/Q32976,Telekom Center Athens,Point(23.784676 38.037862),17600,1995,P1619,9,22,31,23.784676,38.037862,23.7294821422573,37.9900827844442,4.4687846882747175
Olympic Stadium,Existing,"Athletics, football,
Opening and Closing
Ceremonies",Dismantled (temporary),2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Olympic Stadium (Athens),Olympic stadium,http://www.wikidata.org/entity/Q189663,Olympic Stadium in Athens,NA,NA,NA,NA,NA,22,NA,NA,NA,23.7294821422573,37.9900827844442,NA
Olympic Aquatics Centre,Existing,"Swimming, diving, artistic
swimming, water polo",In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Athens Olympic Aquatic Centre,swimming center; sports venue,http://www.wikidata.org/entity/Q902726,Athens Olympic Aquatic Centre,Point(23.7808 38.0387),NA,1991,P571,13,22,35,23.7808,38.0387,23.7294821422573,37.9900827844442,4.373825225796632
Peace and Friendship Stadium,Existing,Volleyball,In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Peace and Friendship Stadium,multi-purpose sports venue,http://www.wikidata.org/entity/Q2720176,Peace and Friendship Stadium,Point(23.667297 37.942475),11554,1985,P1619,19,22,41,23.667297,37.942475,23.7294821422573,37.9900827844442,4.726938661342723
Olympic Velodrome,Existing,Cycling (track),In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Athens Olympic Velodrome,velodrome,http://www.wikidata.org/entity/Q1343754,Athens Olympic Velodrome,NA,NA,NA,NA,NA,22,NA,NA,NA,23.7294821422573,37.9900827844442,NA
Olympic Modern Pentathlon Centre,Existing,"Modern pentathlon
(swimming, equestrian,
running)",In use,2004,Athens,NA,Greece,1997,exact,GRC,13015.9175046854,NA,3278.09,1997,0,Goudi Olympic Complex,sports venue,http://www.wikidata.org/entity/Q360677,Goudi Olympic Complex,NA,NA,NA,NA,NA,22,NA,NA,NA,23.7294821422573,37.9900827844442,NA
Olympic Sports Park Swim Stadium,Temporary,"Swimming, diving, water
polo, modern
pentathlon (swimming)",Dismantled (temporary),1928,Amsterdam,NA,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,1928 Summer Olympics,Summer Olympic Games edition,http://www.wikidata.org/entity/Q8138,1928 Summer Olympics,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
National Speed Skating Oval,New,Speed skating,In use,2022,Beijing,NA,China,2015,exact,CHN,8175.33285077393,37,15431.938,2015,0,Beijing National Speed Skating Oval,venue,http://www.wikidata.org/entity/Q20745708,National Speed Skating Oval,NA,NA,NA,NA,NA,4,NA,NA,NA,116.372224957549,39.9274890692239,NA
National Aquatics Centre,Existing,Curling,In use,2022,Beijing,NA,China,2015,exact,CHN,8175.33285077393,37,15431.938,2015,0,Water Cube,sports venue,http://www.wikidata.org/entity/Q244877,Beijing National Aquatics Center,Point(116.384166666 39.991666666),17000,2008,P1619,14,4,18,116.384166666,39.991666666,116.372224957549,39.9274890692239,4.484145309752266
National Indoor Stadium,Existing,Ice hockey,In use,2022,Beijing,NA,China,2015,exact,CHN,8175.33285077393,37,15431.938,2015,0,Beijing National Stadium,stadium,http://www.wikidata.org/entity/Q133525,Beijing National Stadium,NA,NA,NA,NA,NA,4,NA,NA,NA,116.372224957549,39.9274890692239,NA
Wukesong Sports Centre,Existing,Ice hockey,In use,2022,Beijing,NA,China,2015,exact,CHN,8175.33285077393,37,15431.938,2015,0,Wukesong Arena,stadium,http://www.wikidata.org/entity/Q1321458,Cadillac Arena,NA,NA,NA,NA,NA,4,NA,NA,NA,116.372224957549,39.9274890692239,NA
"Municipal Sports Park, Hilversum",Existing,"Equestrian (dressage
and eventing), modern
pentathlon (running)",In use,1928,Amsterdam,NA,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,Amsterdam,city; cycling city; big city; cadastral populated place in the Netherlands; port city; place with town rights and privileges; largest city; national capital,http://www.wikidata.org/entity/Q727,Amsterdam,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Amersfoort,Existing,"Modern pentathlon
(equestrian)",Not in use (demolished),1928,Amsterdam,urban redevelopment - not a failure,Netherlands,1921,exact,NLD,NA,NA,931.822,1975,54,Amersfoort,municipality of the Netherlands,http://www.wikidata.org/entity/Q992,Amersfoort,NA,NA,NA,NA,NA,98,NA,NA,NA,4.8680553253594,52.3683323490147,NA
Earls Court Exhibition Centre,Existing,Volleyball,Not in use (demolished),2012,London,urban redevelopment - not a failure,United Kingdom,2005,exact,GBR,42240.2462987547,NA,7947.72,2005,0,Earls Court Exhibition Centre,sports venue; convention center; music venue,http://www.wikidata.org/entity/Q1130746,Earls Court Exhibition Centre,NA,NA,NA,NA,NA,14,NA,NA,NA,-0.1269853785119,51.508926472857,NA
Olympiastadion St. Moritz (St. Moritz Olympic Stadium),New build,"Figure skating, speed skating, ice hockey, Opening and Closing
Ceremonies",In use,1928,St. Moritz,NA,Switzerland,1926,exact,CHE,NA,NA,NA,NA,NA,Olympic Stadium,NA,http://www.wikidata.org/entity/Q589481,Olympic stadium,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA
Jeongseon Alpine Centre,New build,"Alpine skiing (downhill,
super G, combined)",Not in use (demolished),2018,PyeongChang,urban redevelopment - not a failure,South Korea,2011,exact,KOR,26175.2398553363,NA,NA,NA,NA,Jeongseon Alpine Centre,ski resort,http://www.wikidata.org/entity/Q3190014,Jeongseon Alpine Centre,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA
St. Moritz Olympia Bob Run,Temporary (seasonal),Bobsleigh,In use (seasonal),1928,St. Moritz,NA,Switzerland,1926,exact,CHE,NA,NA,NA,NA,NA,St. Moritz-Celerina Olympic Bobrun,bobsleigh track; artificial luge track,http://www.wikidata.org/entity/Q685571,Olympia Bob Run St. Moritz–Celerina,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA
Cresta Run,Temporary (seasonal),"Cresta (which later
evolved into skeleton)",In use (seasonal),1928,St. Moritz,NA,Switzerland,1926,exact,CHE,NA,NA,NA,NA,NA,Cresta Run,type of sport; sports venue,http://www.wikidata.org/entity/Q647714,Cresta Run,Point(9.84505 46.5026),NA,1884,P1619,44,98,142,9.84505,46.5026,NA,NA,NA
Los Angeles Olympic Stadium,Existing,"Gymnastics, hockey,
equestrian (jumping,
eventing), Opening and
Closing Ceremonies",In use,1932,Los Angeles,NA,United States,1923,exact,USA,NA,NA,7717.837,1975,52,"Los Feliz, Los Angeles",neighborhood,http://www.wikidata.org/entity/Q6682727,Los Feliz,NA,NA,NA,NA,NA,94,NA,NA,NA,-118.116720299597,33.9842364485583,NA
Rose Bowl Stadium,Existing,Cycling track,In use,1932,Los Angeles,NA,United States,1923,exact,USA,NA,NA,7717.837,1975,52,Rose Bowl (stadium),multi-purpose sports venue,http://www.wikidata.org/entity/Q582280,Rose Bowl,NA,NA,NA,NA,NA,94,NA,NA,NA,-118.116720299597,33.9842364485583,NA
Fencing Stadium/Pavilion,Existing,Fencing,In use,1932,Los Angeles,NA,United States,1923,exact,USA,NA,NA,7717.837,1975,52,1984 Summer Olympics,Summer Olympic Games edition,http://www.wikidata.org/entity/Q8456,1984 Summer Olympics,NA,NA,NA,NA,NA,94,NA,NA,NA,-118.116720299597,33.9842364485583,NA
